tab 	samples
azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	citations	cooling_rate	cooling_rate_corr	cooling_rate_mcd	description	dip	geologic_classes	geologic_types	height	igsn	lat	lithologies	location	lon	method_codes	orientation_quality	sample	sample_alternatives	scientists	site	texture	timestamp
8.9		15.7	100.0	This study					-57.0					27.94583			108.82865	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-SUN	g	16tr037p			16tr037		3916:6:5:10:42
5.0		15.7	100.0	This study					-68.0					27.94583			108.82865	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr037q			16tr037		3916:6:5
2.3	357.3	15.7	100.0	This study				Declination correction calculated from IGRF	-68.0					27.94583			108.82865	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr037q			16tr037		3916:6:5
15.0		15.7	100.0	This study					-73.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr037r			16tr037		3916:6:5
12.3	357.3	15.7	100.0	This study				Declination correction calculated from IGRF	-73.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr037r			16tr037		3916:6:5
9.0		15.7	100.0	This study					-60.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr037s			16tr037		3916:6:5
6.3	357.3	15.7	100.0	This study				Declination correction calculated from IGRF	-60.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr037s			16tr037		3916:6:5
11.0		15.7	100.0	This study					-69.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr037t			16tr037		3916:6:5
8.3	357.3	15.7	100.0	This study				Declination correction calculated from IGRF	-69.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr037t			16tr037		3916:6:5
346.0		15.7	100.0	This study					-66.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr037u			16tr037		3916:6:5
343.3	357.3	15.7	100.0	This study				Declination correction calculated from IGRF	-66.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr037u			16tr037		3916:6:5
3.0		15.7	100.0	This study					-67.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr037w			16tr037		3916:6:5
0.3	357.3	15.7	100.0	This study				Declination correction calculated from IGRF	-67.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr037w			16tr037		3916:6:5
360.0		15.7	100.0	This study					-84.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr037x			16tr037		3916:6:5
357.3	357.3	15.7	100.0	This study				Declination correction calculated from IGRF	-84.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr037x			16tr037		3916:6:5
11.0		15.7	100.0	This study					-92.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr037y			16tr037		3916:6:5
8.3	357.3	15.7	100.0	This study				Declination correction calculated from IGRF	-92.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr037y			16tr037		3916:6:5
11.0		15.7	100.0	This study					-85.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr037z			16tr037		3916:6:5
8.3	357.3	15.7	100.0	This study				Declination correction calculated from IGRF	-85.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr037z			16tr037		3916:6:5
11.0		15.7	100.0	This study					-84.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038a			16tr038		3916:6:5
8.3	357.3	15.7	100.0	This study				Declination correction calculated from IGRF	-84.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038a			16tr038		3916:6:5
6.0		15.7	100.0	This study					-68.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038b			16tr038		3916:6:5
3.3	357.3	15.7	100.0	This study				Declination correction calculated from IGRF	-68.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038b			16tr038		3916:6:5
39.0		15.7	100.0	This study					-84.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038c			16tr038		3916:6:5
36.3	357.3	15.7	100.0	This study				Declination correction calculated from IGRF	-84.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038c			16tr038		3916:6:5
52.0		16.3	79.0	This study					-74.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038d			16tr038		3916:6:5
49.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-74.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038d			16tr038		3916:6:5
36.0		16.3	79.0	This study					-81.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038e			16tr038		3916:6:5
33.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-81.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038e			16tr038		3916:6:5
18.0		16.3	79.0	This study					-72.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038f			16tr038		3916:6:5
15.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-72.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038f			16tr038		3916:6:5
358.0		16.3	79.0	This study					-71.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038g			16tr038		3916:6:5
355.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-71.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038g			16tr038		3916:6:5
2.0		16.3	79.0	This study					-67.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038h			16tr038		3916:6:5
359.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-67.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038h			16tr038		3916:6:5
358.0		16.3	79.0	This study					-69.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038i			16tr038		3916:6:5
355.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-69.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038i			16tr038		3916:6:5
5.0		16.3	79.0	This study					-62.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038j			16tr038		3916:6:5
2.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-62.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038j			16tr038		3916:6:5
359.0		16.3	79.0	This study					-58.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038k			16tr038		3916:6:5
356.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-58.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038k			16tr038		3916:6:5
9.0		16.3	79.0	This study					-55.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038l			16tr038		3916:6:5
6.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-55.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038l			16tr038		3916:6:5
7.0		16.3	79.0	This study					-69.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038m			16tr038		3916:6:5
4.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-69.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038m			16tr038		3916:6:5
8.0		16.3	79.0	This study					-66.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038n			16tr038		3916:6:5
5.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-66.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038n			16tr038		3916:6:5
4.0		16.3	79.0	This study					-70.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038p			16tr038		3916:6:5
1.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-70.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038p			16tr038		3916:6:5
31.0		16.3	79.0	This study					-94.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038q			16tr038		3916:6:5
28.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-94.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038q			16tr038		3916:6:5
1.0		16.3	79.0	This study					-72.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038r			16tr038		3916:6:5
358.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-72.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038r			16tr038		3916:6:5
357.0		16.3	79.0	This study					-69.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038s			16tr038		3916:6:5
354.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-69.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038s			16tr038		3916:6:5
5.0		16.3	79.0	This study					-69.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038t			16tr038		3916:6:5
2.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-69.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038t			16tr038		3916:6:5
8.0		16.3	79.0	This study					-70.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038u			16tr038		3916:6:5
5.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-70.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038u			16tr038		3916:6:5
12.0		16.3	79.0	This study					-62.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038v			16tr038		3916:6:5
9.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-62.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038v			16tr038		3916:6:5
5.0		16.3	79.0	This study					-67.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038w			16tr038		3916:6:5
2.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-67.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038w			16tr038		3916:6:5
284.0		16.3	79.0	This study					-62.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038x			16tr038		3916:6:5
281.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-62.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038x			16tr038		3916:6:5
359.0		16.3	79.0	This study					-67.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038y			16tr038		3916:6:5
356.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-67.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038y			16tr038		3916:6:5
286.0		16.3	79.0	This study					-75.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr038z			16tr038		3916:6:5
283.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-75.0					27.94586			108.82871	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr038z			16tr038		3916:6:5
344.0		16.3	79.0	This study					-50.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039b			16tr039		3916:6:5
341.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-50.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039b			16tr039		3916:6:5
358.0		16.3	79.0	This study					-57.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039c			16tr039		3916:6:5
355.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-57.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039c			16tr039		3916:6:5
350.0		16.3	79.0	This study					-57.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039d			16tr039		3916:6:5
347.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-57.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039d			16tr039		3916:6:5
352.0		16.3	79.0	This study					-59.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039e			16tr039		3916:6:5
349.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-59.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039e			16tr039		3916:6:5
343.0		16.3	79.0	This study					-53.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039f			16tr039		3916:6:5
340.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-53.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039f			16tr039		3916:6:5
338.0		16.3	79.0	This study					-53.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039g			16tr039		3916:6:5
335.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-53.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039g			16tr039		3916:6:5
334.0		16.3	79.0	This study					-55.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039h			16tr039		3916:6:5
331.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-55.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039h			16tr039		3916:6:5
343.0		16.3	79.0	This study					-52.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039i			16tr039		3916:6:5
340.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-52.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039i			16tr039		3916:6:5
293.0		16.3	79.0	This study					-61.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039j			16tr039		3916:6:5
290.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-61.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039j			16tr039		3916:6:5
324.0		16.3	79.0	This study					-51.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039k			16tr039		3916:6:5
321.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-51.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039k			16tr039		3916:6:5
8.0		16.3	79.0	This study					-78.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039l			16tr039		3916:6:5
5.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-78.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039l			16tr039		3916:6:5
331.0		16.3	79.0	This study					-76.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039m			16tr039		3916:6:5
328.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-76.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039m			16tr039		3916:6:5
352.0		16.3	79.0	This study					-67.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039n			16tr039		3916:6:5
349.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-67.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039n			16tr039		3916:6:5
300.0		16.3	79.0	This study					-60.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039p			16tr039		3916:6:5
297.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-60.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039p			16tr039		3916:6:5
294.0		16.3	79.0	This study					-49.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039q			16tr039		3916:6:5
291.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-49.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039q			16tr039		3916:6:5
297.0		16.3	79.0	This study					-65.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039r			16tr039		3916:6:5
294.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-65.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039r			16tr039		3916:6:5
291.0		16.3	79.0	This study					-53.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039s			16tr039		3916:6:5
288.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-53.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039s			16tr039		3916:6:5
286.0		16.3	79.0	This study					-59.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039t			16tr039		3916:6:5
283.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-59.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039t			16tr039		3916:6:5
345.0		16.3	79.0	This study					-64.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039u			16tr039		3916:6:5
342.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-64.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039u			16tr039		3916:6:5
344.0		16.3	79.0	This study					-76.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039v			16tr039		3916:6:5
341.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-76.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039v			16tr039		3916:6:5
311.0		16.3	79.0	This study					-62.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039w			16tr039		3916:6:5
308.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-62.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039w			16tr039		3916:6:5
293.0		16.3	79.0	This study					-25.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr039x			16tr039		3916:6:5
290.3	357.3	16.3	79.0	This study				Declination correction calculated from IGRF	-25.0					27.94572			108.82913	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr039x			16tr039		3916:6:5
15.0		22.1	90.3	This study					-61.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr040a			16tr040		3916:6:5
12.3	357.3	22.1	90.3	This study				Declination correction calculated from IGRF	-61.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr040a			16tr040		3916:6:5
333.0		22.1	90.3	This study					-60.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr040b			16tr040		3916:6:5
330.3	357.3	22.1	90.3	This study				Declination correction calculated from IGRF	-60.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr040b			16tr040		3916:6:5
8.0		22.1	90.3	This study					-64.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr040c			16tr040		3916:6:5
5.3	357.3	22.1	90.3	This study				Declination correction calculated from IGRF	-64.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr040c			16tr040		3916:6:5
325.0		22.1	90.3	This study					-64.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr040d			16tr040		3916:6:5
322.3	357.3	22.1	90.3	This study				Declination correction calculated from IGRF	-64.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr040d			16tr040		3916:6:5
344.0		22.1	90.3	This study					-79.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr040e			16tr040		3916:6:5
341.3	357.3	22.1	90.3	This study				Declination correction calculated from IGRF	-79.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr040e			16tr040		3916:6:5
34.0		22.1	90.3	This study					-80.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr040f			16tr040		3916:6:5
31.3	357.3	22.1	90.3	This study				Declination correction calculated from IGRF	-80.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr040f			16tr040		3916:6:5
21.0		22.1	90.3	This study					-56.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr040g			16tr040		3916:6:5
18.3	357.3	22.1	90.3	This study				Declination correction calculated from IGRF	-56.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr040g			16tr040		3916:6:5
12.0		22.1	90.3	This study					-46.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr040h			16tr040		3916:6:5
9.3	357.3	22.1	90.3	This study				Declination correction calculated from IGRF	-46.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr040h			16tr040		3916:6:5
347.0		22.1	90.3	This study					-74.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr040j			16tr040		3916:6:5
344.3	357.3	22.1	90.3	This study				Declination correction calculated from IGRF	-74.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr040j			16tr040		3916:6:5
331.0		22.1	90.3	This study					-44.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr040k			16tr040		3916:6:5
328.3	357.3	22.1	90.3	This study				Declination correction calculated from IGRF	-44.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr040k			16tr040		3916:6:5
322.0		22.1	90.3	This study					-66.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr040l			16tr040		3916:6:5
319.3	357.3	22.1	90.3	This study				Declination correction calculated from IGRF	-66.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr040l			16tr040		3916:6:5
11.0		22.1	90.3	This study					-63.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr040n			16tr040		3916:6:5
8.3	357.3	22.1	90.3	This study				Declination correction calculated from IGRF	-63.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr040n			16tr040		3916:6:5
322.0		22.1	90.3	This study					-61.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr040p			16tr040		3916:6:5
319.3	357.3	22.1	90.3	This study				Declination correction calculated from IGRF	-61.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr040p			16tr040		3916:6:5
349.0		22.1	90.3	This study					-66.0					27.94588			108.82946	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr040q			16tr040		3916:6:5
